agg_MAE,agg_RMSE,agg_NDE,agg_EACC,GHOST_MAE,GHOST_RMSE,OVE_MAE,OVE_RMSE,FRE_MAE,FRE_RMSE,DWE_MAE,DWE_RMSE,SO1_MAE,SO1_RMSE,SO2_MAE,SO2_RMSE,LI1_MAE,LI1_RMSE,WAD_MAE,WAD_RMSE,MIC_MAE,MIC_RMSE,BAT_MAE,BAT_RMSE,ESH_MAE,ESH_RMSE,EST_MAE,EST_RMSE,SO3_MAE,SO3_RMSE,SO4_MAE,SO4_RMSE,LI2_MAE,LI2_RMSE,LI3_MAE,LI3_RMSE,fold,epsilon
281.2533407104351,756.4430005793452,35.97950894293926,-5.83485717554915,1901.4643141437616,2107.940236606147,581.300462060321,1089.7154520100169,103.81072804222761,130.32841169273138,12.039592943077384,90.68667615589989,1.6787737568754388,2.21414126101186,19.845315199644837,24.525369505323383,51.583633712176145,62.144820218347114,1604.8414245406814,1836.979065723295,135.99127554014717,314.5198998776385,7.728490814271824,102.0574223363533,0.7502401445622736,1.8714605151222836,0.5921410116189255,1.2768382071631927,5.768386513861908,74.66826961227513,2.274723794125607,42.94151900681235,42.544923676827565,48.825602378679534,27.839025472760476,32.977115239261686,4,0.1
282.9380816973545,759.5731822707385,36.27789340111565,-5.875798783546769,1913.8727449499477,2119.1049191177076,585.9270570798957,1091.9555422731078,103.03726916797412,129.04486471119154,12.033854835384728,90.68947306776197,1.6766576315247421,2.207873898220238,19.303755131802063,23.86390597138215,52.183137571924775,62.716826338123745,1611.0082528888684,1842.1920829164787,140.3895319162645,322.32923382158725,7.7595669472311,102.05223886347449,0.7729849255789645,1.8028853956325008,0.6099973053085944,1.298882136910895,5.774306909505956,74.67403970342748,2.296829774755555,42.95839696667933,42.72722113906312,48.888572028050135,27.636138982675302,32.651088480674204,4,1.0
265.83129770810456,698.5098515602765,30.679472323993128,-5.460079542651168,1476.9317285047428,1768.7467627108979,811.8407992137845,1349.0341977757791,102.4097468575149,128.5960927590199,20.049116299711063,108.68597723371737,1.6868340545595966,2.21479603739432,22.08742371645498,27.138341623508794,55.25842091080669,68.90200292939153,1276.3939084121755,1579.1461012499121,310.05270499467576,506.8945186139203,38.29172254188832,181.93855900535007,1.8751359234074862,3.600378271657032,1.5343462202989653,2.411643567373733,22.7305467053434,114.77346446207406,34.05722098054968,153.28980259859526,47.08426458699852,52.57060878993363,31.016843406723968,35.497716765327546,4,10.0
27.658363189778168,109.24868273761109,0.7504732775114024,0.3278623406424628,89.9273192077055,238.4210215746817,6.075269072867638,96.25581724757238,109.39483570307686,162.57945967797218,33.520871177900105,113.42145434151621,1.666525591643307,2.225796464849705,12.311545960340302,19.30738088248912,45.01517745335921,53.08772717015019,45.064289790290744,189.0107426831573,29.04671802431734,150.37565541778156,10.90255044621018,112.01559834207572,0.19654603959611547,1.0615391096319549,0.18450869434273354,0.8996815708626892,9.478347361580889,84.68731190616649,1.9994991044113766,47.243728256900354,28.400694279328377,37.091386069820054,19.349113129487378,26.364281611570558,4,100.0
15.327913884369563,87.78134238615775,0.48451502614025466,0.6275098388728374,43.616050875323815,187.90670984115673,7.094468749504706,109.37445241581308,40.20175788989567,83.8642228898311,15.445792318544052,91.18586481598358,1.5185299665541263,1.9985097691697538,20.670106361056902,28.138946134266984,39.72536655729325,50.54344726676802,19.044246833737297,169.81168813947568,8.672458668188984,89.61805202869338,7.525534579231353,100.86462664800695,0.07245549796313044,0.7040770006802627,0.07023158495411069,0.5813723665846092,7.616429692329322,80.83801533608316,1.7199961957297083,47.00919336676691,17.478426617211177,30.435255654846973,14.774769762391601,24.616120757004552,4,1000.0
10.694704765325682,92.07541116274628,0.5330772493143928,0.7401034262525512,34.18865031593857,204.28804966574617,9.897054860747861,138.68839413646376,20.975760457780044,60.95351722949847,17.173894780223613,96.23150124360575,1.4721511563396483,1.9631822561956802,6.896454103064029,14.085365523854954,17.607827286128096,32.769636416347886,21.772296194144246,186.1785343822603,8.16782855421898,88.72238087014955,6.62959405265714,94.98463096201257,0.06718024315627621,0.6671119346158602,0.06784440534499947,0.5678232712207291,6.954285351974055,76.80553949226538,2.087747079429999,46.90537371062188,8.427466831518347,20.00710515445581,8.729240572543237,19.226165185566153,4,10000.0
10.247272905521285,92.16443992337122,0.5341086245892289,0.7509766583707145,33.03117825621623,204.75668007807496,9.665232139743548,140.11422938062705,19.45407453199521,58.66368303056904,16.589493873539002,94.59893050763527,1.395888217857865,1.8992841868118864,5.82032114381712,12.81603887815683,16.144365717183693,31.68962139790427,21.64028642985052,185.92918818924295,8.109902198551206,87.75191976828215,7.570878310903768,99.87271482198837,0.07022207427837744,0.6864141779802536,0.06946280533231855,0.5807683599525457,6.7511674354461215,76.25825975770246,1.793959135796604,44.9078529249766,7.627723619763278,18.923666874988264,8.222210598063564,18.79362136340913,4,100000.0
294.7385916349459,786.444784292289,23.83070875526382,-5.070782646737824,2006.6622043777893,2199.456137047614,535.0852830218503,1050.4836772700912,109.43949625120858,135.46453853308006,28.05279534610944,162.13926426086985,1.7418406327769893,2.3377274870276117,17.35002615435817,22.82924383935753,31.50584114001344,51.56836638196911,1722.5053759094503,1935.56917333131,184.44804000824624,380.79448319581167,6.091178848257255,84.40298214827304,0.9354985971752827,1.8973454318144602,0.7504699858924992,1.4543234580428754,4.970680171826267,64.33667595949211,1.8680980233645865,35.4525902713356,38.71303121086786,45.20341656359797,25.69760647994067,31.239756983664858,5,0.01
293.2566869952872,783.6460756173865,23.661398616643012,-5.040259596055329,2002.7763889477615,2193.0170407867245,525.5723524656362,1040.4827296280794,107.40618827967783,133.4504470743966,28.05416012807715,162.13319980058472,1.7285558038898796,2.326770909785321,17.42815794062156,22.95155283378325,30.270424968694677,49.419915754048795,1721.2184467481184,1931.8776648243725,178.72202831011887,372.885142173518,6.053977840125628,84.37691685520846,0.9077321793713015,1.8160829569644603,0.7300410544169297,1.4226837267736727,4.6672721796884415,63.27516639325147,1.8577076101257184,35.49632098250073,38.69808201372755,45.21296362052345,26.015475454531376,31.505721502120736,5,0.1
292.63395697694665,782.0909857787327,23.567583072671955,-5.02743311626531,2000.5613533830135,2191.1627724915875,518.0438640290309,1027.5567674124834,108.48679601185694,134.8623092742612,28.04222898536957,162.1524683510112,1.712536655729391,2.303286542329114,17.736733399907916,23.44804118286206,31.3912438378747,51.16745252281157,1720.4142208378971,1930.868597044583,177.20414506951263,371.8744743464018,6.042928020035888,84.39280384972034,0.9050327325756166,2.0789778206298353,0.7203829632095411,1.424561072883244,4.664908776768592,63.27645252669714,1.8676700429565465,35.50444375255087,38.58787230332721,44.979867762930496,25.7613945820854,31.28803754639543,5,1.0
