agg_MAE,agg_RMSE,agg_NDE,agg_EACC,GHOST_MAE,GHOST_RMSE,SO1_MAE,SO1_RMSE,LI1_MAE,LI1_RMSE,EST_MAE,EST_RMSE,MIC_MAE,MIC_RMSE,WAD_MAE,WAD_RMSE,SO2_MAE,SO2_RMSE,FRE_MAE,FRE_RMSE,DWE_MAE,DWE_RMSE,WDU_MAE,WDU_RMSE,fold,epsilon
21.62778086436568,65.48663169209397,0.5769687863928603,0.5192476531863179,80.82874375776393,125.73064857472922,10.034766689550287,36.813700212058954,34.378241694231534,55.992988133866994,3.8124966194429026,31.726360788864962,8.61248205704273,50.89809305350081,0.35059185753811356,0.6075953364651695,7.7001144188562165,76.39422075691837,59.22983419667511,86.47878785490512,11.210749131458169,75.23847047471557,0.11978822109883483,3.646628375226528,2,100.0
10.723187633026503,54.29464341160921,0.3966075551619764,0.7616400104924893,29.300225994289946,91.58370153620977,5.358900746843175,28.54127533669252,18.00515300921619,42.53393426204053,3.620788866005373,32.012756887880215,7.454034824939198,44.15444552479191,0.36169672762069904,0.6236184603190379,8.846298029915447,82.33703496542473,26.43886288460351,64.3121888783549,7.773583806611681,67.57751052159966,0.07233144022134887,3.2837823530801873,2,1000.0
9.529751934459524,53.40280239639473,0.3836852540209725,0.788168252869987,26.408838489990416,87.34786825793923,3.8909484283009363,20.930601873675762,15.486346709937948,40.095162040351845,3.446069192203195,31.48000916781878,7.401169152676329,49.69435698129907,0.37128918845824244,0.6387742562368595,8.396163847802052,80.19007215636086,21.58718924878808,58.64059270507928,8.233518483847451,74.17755992324093,0.07598660259210722,3.290216996946518,2,10000.0
9.086918880054213,53.85958960178327,0.39027712079166516,0.7980117514465235,25.569769216194782,86.2390653629162,3.9940210946764108,23.537496025867938,13.765118891593415,38.30511852530522,3.24540140215152,30.741643019386686,6.519792381784387,43.94571606256469,0.35575318812539275,0.6219981549583524,9.065279077992383,83.52117792426624,19.38602217645481,56.12383227245786,8.88747633610156,80.85095645425999,0.08055503546984488,3.2971766390454564,2,100000.0
88.42451788514303,251.23863653394847,9.270845245778746,-0.8752407887182534,166.772271156243,255.74815100332728,17.354014021510906,64.47998294757168,43.10458091493528,67.66594785571476,0.75904637084193,2.875562922596546,432.65065634816284,675.2189332941592,0.9681374690548885,1.3757090013524644,112.28026170713083,271.6682162592061,86.82457925066021,108.52078372132993,21.301522810956673,122.78842280292808,2.230108801930554,21.838340525514884,3,0.01
88.76283094053684,251.72249847337378,9.3065891810711,-0.8824154780013143,165.8970044063041,255.22276973514784,16.34697622168103,61.183988937741034,43.57236056502138,68.39832426837945,0.8996525827456434,5.381618601721865,437.7093969086049,677.7956876215316,0.9710832345170296,1.3750855829562232,110.6467473839669,269.6892136350283,87.62965320684857,109.55446514771909,21.621585637310197,124.09679579286374,2.3338492583577715,22.569328124015456,3,0.1
88.17925886840192,249.86595097289342,9.169816277000903,-0.8700395196246375,165.54278735676044,256.83318304776185,18.752125070211424,68.01470108347544,42.29837525224211,67.47442705648092,0.9134514968066773,4.781228195583108,431.7305602363239,669.2131806615145,0.9654642285048424,1.3641487052120784,112.02557989556499,272.0059716847607,86.45867398947347,108.28932600164185,21.100158106054007,123.15905598848622,2.005413052070981,20.85355426337582,3,1.0
68.26716980673334,196.81826255976665,5.689541419003872,-0.44775888422967425,153.60586561814483,235.14804378668913,18.452002329984047,67.98853897867076,36.10546714098517,64.5180518770385,0.7701075537248752,2.1806890495206694,219.23296095196758,446.47987241069217,0.7104245979738044,1.1067969461080152,143.17449291643192,309.50382201205565,86.26126817699543,109.41625336094853,22.601194116787816,125.71101352527658,1.7579146643367003,19.406537301713524,3,10.0
23.14267095836688,70.32879305200613,0.7264618371147145,0.5092076091680154,73.979184151478,109.4500404136637,8.14653310865634,23.83188381401663,44.447510869792815,66.18298282488601,1.2796896128481368,12.631717690115128,16.067359420833,92.58056544402605,0.42389897855161623,0.8101202199127577,10.313942457717427,90.42391724746588,65.6572031870841,95.09008096806409,11.015623374733664,81.10517068975219,0.09576442197673944,2.4288613029674666,3,100.0
10.47811895072475,53.54489759079301,0.4210974975355317,0.7777879199639701,20.42979671771572,70.16832047389687,4.201285651875533,16.129547335659474,20.86213151927429,44.352098113524924,0.8447356924421655,10.148810357623615,12.28651937839393,75.15975021869967,0.4635149472633213,0.8457310733052632,8.330406290956706,76.74013356294978,28.813459818177527,66.47592083653275,8.494944766898287,73.87146736505431,0.0543947242505568,1.3802068610238964,3,1000.0
9.602414384812793,54.288757410320734,0.4328787619209427,0.7963592049439794,18.67465873298101,68.64534824899548,4.732349331169835,24.332963734824773,17.609677754893713,40.994910133760065,0.872728785703911,11.12909483079001,11.788279348436689,73.50777912944703,0.4557552684682549,0.847651648769337,9.106234787492992,84.62285827645877,24.485656036114168,63.47083747606779,8.244804343757293,75.94976851562254,0.05399945911086179,1.3858738624133784,3,10000.0
9.203897229348126,53.89094864288326,0.42655804088147853,0.8048106575818329,18.48734026452288,68.68871880950483,4.2716823732550875,20.981428914047,15.937776945640444,39.51938771954603,0.7808754082673625,11.185173151452735,11.759385466725147,73.66112287859937,0.45589673178140083,0.838587939491053,8.965678503817395,83.1369273782174,22.63171690694584,61.959133653857585,8.691974037322845,77.57457261164032,0.05664565520397764,1.3897463079748864,3,100000.0
85.0063731037578,240.58886029046081,9.783921554299374,-1.1060475494662292,168.85401375616885,256.2851222480258,12.205883209553074,60.1831602367168,39.256978510058154,58.84033809073496,3.254954336474866,30.615503677713424,382.8174956832861,625.1286646556797,0.8908111256735395,1.2908351762450538,136.13137989140668,294.9856969641845,83.15029436851208,102.56163499644308,23.295776904031406,129.54236214745538,0.20614325240799453,4.715743604308678,4,0.01
86.08390093731016,244.65897081887906,10.117756455307461,-1.132743487317438,163.4467544894965,252.72949321235694,12.211857954190846,59.82334631239441,40.39511743535272,59.92976022816042,3.180769310782617,30.400627504296878,399.32010235286555,643.3779198517833,0.8998023674301673,1.3260820838446592,134.82673032515916,293.0017606185421,84.42658886184456,103.48107906658868,21.93373483949911,126.86965861287884,0.1975514364767288,4.704703072593169,4,0.1
85.95723374531438,243.96871388876787,10.060746489895113,-1.1296052857972434,165.5842578176187,255.05907752513738,11.595912126318453,58.182069059469384,40.9373442343296,60.88364377131806,3.2329796750506508,30.572292305737783,394.88861428362935,639.1504861364372,0.8997690819447348,1.3188346070352315,134.52854230377292,293.42013953785295,84.76101229482582,103.95596438003636,22.939707503794114,129.17440480694165,0.20419813185212518,4.715221586547779,4,1.0
67.52208218521152,197.2515154851824,6.576618191805647,-0.6728712275190076,155.113677954799,239.43482572860077,14.544375793130584,67.10849000187874,31.451634109300606,52.32973559461626,3.213769789261515,30.464007133837658,217.24387443051006,447.750648453695,0.7228650481599959,1.0937235081228005,146.9182508477423,310.5077515537766,83.40574590692543,102.83008170775551,22.36321537789185,126.80932571316139,0.24341259439555762,5.570230093926415,4,10.0
20.62766410081623,68.76016826794283,0.7991637827571092,0.48894606551780895,76.69281775408858,110.92088199368325,9.985406394973797,50.55506617539664,27.61971124841298,47.49375634209411,3.1617632985922293,29.886436860649116,11.202993613348488,92.1812624565617,0.41624955792712937,0.7586328007079546,9.009910753292305,81.90510043329269,56.61665522478175,82.74121909466257,11.439828163682527,84.85954162518645,0.13130499906384832,4.2234267468361475,4,100.0
